ticker,falsification,label,stated_value,true_value,verdict,tool_binary,correct,final_confidence,human_review,reason,claim
JPM,number_big,false,85572000000,57048000000,contradicted,not_credible,True,0.873,False,The claim regarding JPMORGAN CHASE & CO's annual net income for the fiscal year ending 2025-12-31 cannot be verified as the evidence provided does not include any financial data for that specific fiscal year.,JPMORGAN CHASE & CO reported annual net income of 85572000000 for the fiscal year ending 2025-12-31.
JPM,number_small,false,59330000000,57048000000,contradicted,not_credible,True,0.873,False,The claim regarding JPMORGAN CHASE & CO's annual net income for the fiscal year ending 2025-12-31 cannot be verified as the evidence provided does not include any information about the fiscal year 2025.,JPMORGAN CHASE & CO reported annual net income of 59330000000 for the fiscal year ending 2025-12-31.
JPM,wrong_company,false,132170000000,57048000000,contradicted,not_credible,True,0.873,False,"The claim states that JPMORGAN CHASE & CO reported an annual net income of 132170000000 for the fiscal year ending 2025-12-31. However, the evidence provided indicates net income figures for Q1 of 2026, which do not support the claim for the fiscal year 2025.",JPMORGAN CHASE & CO reported annual net income of 132170000000 for the fiscal year ending 2025-12-31.
JPM,wrong_time,false,57048000000,58471000000,contradicted,not_credible,True,0.873,False,"The claim regarding JPMORGAN CHASE & CO's annual net income for the fiscal year ending 2024-12-31 is not supported by the provided evidence, which only includes data for fiscal years 2025 and 2026.",JPMORGAN CHASE & CO reported annual net income of 57048000000 for the fiscal year ending 2024-12-31.
XOM,none,true,332238000000,332238000000,contradicted,not_credible,False,0.883,True,The claim regarding Exxon Mobil Corporation's annual revenue for the fiscal year ending 2025-12-31 cannot be verified as there is no evidence available for that specific fiscal year.,Exxon Mobil Corporation reported annual revenue of 332238000000 for the fiscal year ending 2025-12-31.
XOM,number_big,false,498357000000,332238000000,contradicted,not_credible,True,0.883,True,"The claim states that Exxon Mobil Corporation reported annual revenue of 498,357,000,000 for the fiscal year ending December 31, 2025. However, the evidence provided includes revenue figures for 2023 and 2026, with no support for the claimed revenue figure for 2025. The latest available data does not confirm the claim.",Exxon Mobil Corporation reported annual revenue of 498357000000 for the fiscal year ending 2025-12-31.
XOM,number_small,false,345528000000,332238000000,contradicted,not_credible,True,0.883,True,"The claim states that Exxon Mobil Corporation reported annual revenue of 345528000000 for the fiscal year ending 2025-12-31. However, the most recent evidence from SEC filings indicates revenues for 2026 Q1 are 83130000000, which suggests that the reported annual revenue for 2025 is not supported.",Exxon Mobil Corporation reported annual revenue of 345528000000 for the fiscal year ending 2025-12-31.
XOM,wrong_company,false,716924000000,332238000000,contradicted,not_credible,True,0.883,True,"The claim states that Exxon Mobil Corporation reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31. However, the evidence provided includes revenue figures for 2023 and 2026, with no support for the claimed revenue figure for 2025.",Exxon Mobil Corporation reported annual revenue of 716924000000 for the fiscal year ending 2025-12-31.
XOM,wrong_time,false,332238000000,349585000000,contradicted,not_credible,True,0.883,True,The claim regarding Exxon Mobil Corporation's annual revenue for the fiscal year ending 2024-12-31 cannot be verified as there is no available evidence for the fiscal year 2024.,Exxon Mobil Corporation reported annual revenue of 332238000000 for the fiscal year ending 2024-12-31.
XOM,none,true,28844000000,28844000000,contradicted,not_credible,False,0.883,True,"The claim states that Exxon Mobil Corporation reported an annual net income of 28,844,000,000 for the fiscal year ending December 31, 2025. However, the evidence provided indicates that the net income for the first quarter of 2026 was reported as 7,713,000,000, which suggests that the annual net income for 2025 is not supported by the available data.",Exxon Mobil Corporation reported annual net income of 28844000000 for the fiscal year ending 2025-12-31.
XOM,number_big,false,43266000000,28844000000,contradicted,not_credible,True,0.883,True,The claim regarding Exxon Mobil Corporation's annual net income for the fiscal year ending 2025-12-31 cannot be verified as the evidence provided does not include any financial data for that specific fiscal year.,Exxon Mobil Corporation reported annual net income of 43266000000 for the fiscal year ending 2025-12-31.
XOM,number_small,false,29998000000,28844000000,contradicted,not_credible,True,0.883,True,"The claim states that Exxon Mobil Corporation reported an annual net income of 29,998,000,000 for the fiscal year ending December 31, 2025. However, the evidence provided indicates that the net income for the first quarter of 2026 was reported as 7,713,000,000, which suggests that the annual net income for 2025 is not supported by the available data.",Exxon Mobil Corporation reported annual net income of 29998000000 for the fiscal year ending 2025-12-31.
XOM,wrong_company,false,132170000000,28844000000,contradicted,not_credible,True,0.883,True,"The claim states that Exxon Mobil Corporation reported an annual net income of 132170000000 for the fiscal year ending 2025-12-31. However, the evidence provided does not support this claim, as it only includes net income figures for Q1 2026, which are significantly lower and do not indicate the annual net income for 2025.",Exxon Mobil Corporation reported annual net income of 132170000000 for the fiscal year ending 2025-12-31.
XOM,wrong_time,false,28844000000,33680000000,contradicted,not_credible,True,0.883,True,The claim regarding Exxon Mobil Corporation's annual net income for the fiscal year ending 2024-12-31 cannot be verified as there is no evidence provided that supports this specific figure for that fiscal year.,Exxon Mobil Corporation reported annual net income of 28844000000 for the fiscal year ending 2024-12-31.
